Regulon	Size	NES	p.value	FDR	Sign
PLEKHG7	89	0.51	0.608	0.816	-
CSRNP1	54	0.51	0.608	0.816	-
SPIB	156	0.51	0.608	0.816	-
ZMYND10	123	0.51	0.607	0.815	-
TRPS1	72	0.52	0.606	0.814	-
BBC3	74	0.52	0.605	0.813	-
FANCC	69	0.52	0.603	0.812	-
PRKCSH	65	0.52	0.603	0.812	-
GPRC6A	60	0.52	0.602	0.811	-
DUSP8	86	0.52	0.602	0.811	-
TSHZ3	93	0.52	0.601	0.811	-
PTK2	101	0.52	0.601	0.811	-
CHD3	428	0.52	0.601	0.811	-
LBX1	61	0.52	0.601	0.811	-
ZBTB9	109	0.52	0.601	0.811	-
ZNF33A	87	0.53	0.599	0.81	-
TNFRSF8	33	0.53	0.599	0.81	-
ZNF506	61	0.53	0.598	0.81	-
HDX	55	0.53	0.597	0.809	-
ZNF740	121	0.53	0.596	0.808	-
POLR2L	124	0.53	0.595	0.808	-
AIFM1	86	0.53	0.595	0.807	-
ZNF480	66	0.53	0.594	0.807	-
PPP2R2C	47	0.54	0.592	0.805	-
CABP5	75	0.54	0.592	0.805	-
SLC44A2	52	0.54	0.592	0.805	-
TAAR9	54	0.54	0.591	0.805	-
SRI	40	0.54	0.59	0.805	-
OR4D6	48	0.54	0.59	0.805	-
OR4K5	46	0.54	0.589	0.804	-
CDX4	50	0.54	0.589	0.804	-
PTPRS	60	0.54	0.588	0.803	-
ZNF280A	76	0.54	0.588	0.803	-
KISS1R	38	0.54	0.586	0.802	-
S1PR3	47	0.55	0.585	0.8	-
ZNF202	82	0.55	0.585	0.8	-
ZNF620	101	0.55	0.585	0.8	-
ZNF582	99	0.55	0.584	0.799	-
OR7D2	37	0.55	0.583	0.798	-
MAPKAPK2	74	0.55	0.582	0.798	-
FBXW7	49	0.55	0.581	0.797	-
OR13H1	48	0.55	0.581	0.797	-
AEBP2	30	0.55	0.581	0.797	-
CISH	56	0.55	0.581	0.797	-
STOML3	57	0.55	0.581	0.797	-
MORC2	61	0.55	0.581	0.797	-
DEPDC4	61	0.55	0.58	0.797	-
NDFIP1	88	0.55	0.58	0.797	-
MAP3K7	76	0.55	0.58	0.797	-
FGF14	55	0.55	0.58	0.797	-
CARD10	57	0.55	0.579	0.797	-
NPFFR2	48	0.55	0.579	0.797	-
ZNF254	29	0.56	0.578	0.796	-
LZTS1	63	0.56	0.577	0.796	-
ARHGAP1	74	0.56	0.577	0.795	-
ZXDB	71	0.56	0.577	0.795	-
CALM3	49	0.56	0.577	0.795	-
OR56A3	55	0.56	0.575	0.794	-
DUSP21	47	0.56	0.574	0.793	-
MED26	65	0.56	0.574	0.793	-
OR10W1	64	0.56	0.574	0.793	-
ZBED1	90	0.56	0.573	0.792	-
NF2	77	0.56	0.572	0.792	-
PRDX2	101	0.57	0.572	0.792	-
GRIK2	62	0.57	0.572	0.792	-
OR52N2	97	0.57	0.571	0.791	-
ZNF860	85	0.57	0.569	0.788	-
CARS	80	0.57	0.567	0.788	-
PDCL	59	0.57	0.567	0.788	-
FOXR2	73	0.57	0.566	0.787	-
KDM5C	81	0.57	0.566	0.787	-
ZNF699	72	0.58	0.565	0.787	-
ARHGAP20	54	0.58	0.565	0.787	-
IL16	766	0.58	0.565	0.787	-
DEDD	307	0.58	0.564	0.787	-
AIDA	127	0.58	0.564	0.787	-
ROR2	52	0.58	0.563	0.786	-
IKBKE	94	0.58	0.562	0.786	-
ZNF674	38	0.58	0.561	0.786	-
EXOSC6	57	0.58	0.561	0.786	-
MSX1	96	0.58	0.56	0.784	-
MIER2	65	0.59	0.558	0.784	-
FGG	81	0.59	0.558	0.783	-
BMP6	33	0.59	0.557	0.783	-
ZNF343	187	0.59	0.557	0.783	-
ASB13	58	0.59	0.557	0.783	-
LINGO1	59	0.59	0.557	0.783	-
IL18R1	27	0.59	0.557	0.783	-
GATA1	78	0.59	0.556	0.783	-
NEK4	65	0.59	0.556	0.783	-
ZNF691	97	0.59	0.556	0.783	-
ZNF664	115	0.59	0.555	0.783	-
U2AF1	54	0.59	0.555	0.783	-
ZNF276	110	0.59	0.554	0.783	-
WNT2	33	0.59	0.554	0.783	-
OR7G3	69	0.59	0.553	0.783	-
OR5M8	41	0.59	0.553	0.783	-
NFYC	66	0.59	0.553	0.782	-
OR4X2	45	0.59	0.552	0.782	-
RXRB	62	0.59	0.552	0.782	-
EHMT1	77	0.6	0.551	0.782	-
TDP2	60	0.6	0.551	0.782	-
SSTR1	93	0.6	0.551	0.782	-
RRAS	48	0.6	0.55	0.781	-
MCM6	160	0.6	0.55	0.781	-
GHRH	36	0.6	0.55	0.781	-
OR52B2	78	0.6	0.55	0.781	-
GRID2	39	0.6	0.55	0.781	-
OR1J2	41	0.6	0.549	0.781	-
POU3F1	120	0.6	0.549	0.781	-
ZXDA	61	0.6	0.549	0.781	-
MNT	79	0.6	0.548	0.781	-
RGS21	82	0.6	0.548	0.781	-
LYL1	204	0.6	0.548	0.781	-
ZBTB18	198	0.6	0.548	0.781	-
DEAF1	94	0.6	0.547	0.78	-
TRIM33	75	0.6	0.546	0.78	-
ZC3H10	93	0.6	0.546	0.779	-
GLRA2	32	0.6	0.545	0.779	-
NKIRAS1	46	0.61	0.544	0.777	-
IGF2	134	0.61	0.544	0.777	-
FGD6	90	0.61	0.543	0.777	-
NPAT	113	0.61	0.543	0.777	-
OR5R1	59	0.61	0.543	0.777	-
HRAS	113	0.61	0.542	0.777	-
LANCL2	76	0.61	0.542	0.777	-
ASAP3	97	0.61	0.541	0.776	-
TRAF6	77	0.61	0.541	0.776	-
MEAF6	172	0.61	0.541	0.776	-
OR4F21	50	0.61	0.541	0.776	-
OR6C3	56	0.61	0.541	0.776	-
NLK	90	0.61	0.541	0.776	-
OR14I1	48	0.61	0.541	0.776	-
F2R	66	0.61	0.541	0.776	-
CCR3	33	0.61	0.54	0.776	-
ABL2	76	0.61	0.539	0.776	-
OR4N4	35	0.61	0.539	0.776	-
ID3	68	0.61	0.539	0.776	-
APBA3	51	0.61	0.539	0.776	-
NMBR	70	0.61	0.539	0.776	-
MS4A2	42	0.61	0.539	0.776	-
TARDBP	81	0.61	0.539	0.776	-
RABL2B	119	0.62	0.538	0.776	-
TPM4	71	0.62	0.538	0.776	-
OR5B17	61	0.62	0.538	0.776	-
TET2	37	0.62	0.537	0.776	-
CENPB	102	0.62	0.537	0.776	-
FOXJ3	58	0.62	0.536	0.776	-
RFX1	45	0.62	0.536	0.776	-
OR6T1	36	0.62	0.536	0.776	-
GPAT3	47	0.62	0.535	0.776	-
OR7G1	55	0.62	0.535	0.776	-
ELL	105	0.62	0.535	0.776	-
LPAR4	48	0.62	0.534	0.776	-
GNA12	42	0.62	0.534	0.776	-
OR10G4	39	0.62	0.534	0.776	-
FKBP8	137	0.62	0.534	0.776	-
CD53	35	0.62	0.533	0.776	-
OR56A5	46	0.62	0.533	0.775	-
MED28	186	0.62	0.532	0.775	-
APPL2	115	0.62	0.532	0.775	-
ITGA9	40	0.63	0.532	0.775	-
GSN	63	0.63	0.531	0.775	-
TAAR5	53	0.63	0.531	0.775	-
GAPVD1	48	0.63	0.531	0.775	-
ELF4	169	0.63	0.529	0.773	-
TESC	230	0.63	0.528	0.773	-
SERGEF	96	0.63	0.527	0.772	-
POU1F1	71	0.63	0.527	0.772	-
CDKN2A	73	0.63	0.527	0.772	-
GPR31	33	0.63	0.527	0.772	-
E2F6	81	0.63	0.526	0.772	-
CNTLN	134	0.63	0.526	0.772	-
EFNA1	244	0.63	0.526	0.772	-
CRK	57	0.64	0.524	0.77	-
ING2	65	0.64	0.524	0.77	-
IL17C	61	0.64	0.524	0.77	-
ZIM3	40	0.64	0.524	0.77	-
BTAF1	161	0.64	0.523	0.77	-
EOMES	78	0.64	0.523	0.77	-
MAMSTR	101	0.64	0.522	0.769	-
ZNF770	44	0.64	0.521	0.768	-
HTR6	53	0.64	0.52	0.767	-
ANKRD1	95	0.64	0.52	0.767	-
TFAM	63	0.64	0.52	0.767	-
ELL2	514	0.64	0.519	0.767	-
GNL1	76	0.64	0.519	0.767	-
UBP1	34	0.64	0.519	0.767	-
OR10G3	55	0.65	0.518	0.767	-
OR1A1	52	0.65	0.517	0.767	-
UNC5C	57	0.65	0.517	0.766	-
CEP57	89	0.65	0.517	0.766	-
DEK	52	0.65	0.517	0.766	-
KCNH3	95	0.65	0.516	0.766	-
OR4M2	48	0.65	0.516	0.766	-
PRKAA2	58	0.65	0.514	0.765	-
UBE2D1	46	0.65	0.514	0.765	-
YY2	52	0.65	0.514	0.765	-
FBXO11	69	0.65	0.513	0.765	-
NELFB	107	0.65	0.513	0.765	-
LHX8	57	0.65	0.513	0.765	-
CLOCK	116	0.65	0.513	0.765	-
ICAM1	205	0.66	0.512	0.764	-
KITLG	69	0.66	0.512	0.764	-
SH2D3C	52	0.66	0.511	0.764	-
MAPK8	53	0.66	0.511	0.764	-
LMCD1	211	0.66	0.509	0.763	-
FICD	84	0.66	0.509	0.763	-
RPE65	45	0.66	0.509	0.763	-
GRIP1	68	0.66	0.509	0.763	-
MAP3K8	58	0.66	0.509	0.763	-
CAPS	64	0.66	0.508	0.763	-
TEC	56	0.66	0.508	0.763	-
FRS3	44	0.66	0.508	0.763	-
KDM4B	103	0.66	0.507	0.763	-
PHF19	159	0.66	0.507	0.763	-
TAS2R50	51	0.66	0.507	0.763	-
FCGR2B	35	0.66	0.507	0.763	-
GREM1	47	0.66	0.506	0.762	-
TAPT1	59	0.67	0.505	0.762	-
TMPRSS6	51	0.67	0.505	0.762	-
HSFY2	91	0.67	0.505	0.762	-
GPR88	40	0.67	0.505	0.762	-
ARID3B	221	0.67	0.505	0.762	-
CREB3	47	0.67	0.503	0.761	-
OR51L1	62	0.67	0.502	0.761	-
YPEL5	75	0.67	0.501	0.76	-
JARID2	62	0.68	0.499	0.758	-
STK11	94	0.68	0.497	0.756	-
DOK1	83	0.68	0.497	0.756	-
USP9X	70	0.68	0.496	0.756	-
PPRC1	137	0.68	0.496	0.756	-
CSNK1G2	73	0.68	0.496	0.756	-
CASZ1	105	0.68	0.496	0.756	-
C18orf32	105	0.68	0.496	0.756	-
DNAJA1	61	0.68	0.495	0.756	-
LZTS2	62	0.69	0.493	0.753	-
DLL1	85	0.69	0.493	0.753	-
ZNF773	46	0.69	0.493	0.753	-
MEF2A	46	0.69	0.492	0.752	-
CDKN1A	90	0.69	0.491	0.752	-
PDK3	38	0.69	0.491	0.752	-
FGD4	47	0.69	0.491	0.752	-
CD59	74	0.69	0.491	0.752	-
DLG5	40	0.69	0.491	0.752	-
BMPR1B	60	0.69	0.49	0.752	-
STC1	78	0.69	0.489	0.752	-
WHSC1L1	104	0.69	0.489	0.751	-
B2M	66	0.69	0.489	0.751	-
MKL1	117	0.69	0.488	0.751	-
CCR9	56	0.69	0.488	0.751	-
ZNF417	58	0.69	0.487	0.751	-
CABYR	56	0.7	0.486	0.75	-
DERL2	77	0.7	0.486	0.75	-
ZFYVE1	104	0.7	0.486	0.75	-
PDGFRA	51	0.7	0.486	0.75	-
SERP2	64	0.7	0.484	0.748	-
MAML3	62	0.7	0.483	0.748	-
PDGFB	67	0.7	0.483	0.747	-
ZNF697	112	0.7	0.482	0.747	-
IKZF5	37	0.7	0.482	0.747	-
TFB1M	67	0.7	0.481	0.747	-
PRAME	43	0.7	0.481	0.747	-
TBX22	72	0.71	0.479	0.745	-
TMEM102	53	0.71	0.478	0.744	-
PLP2	45	0.71	0.478	0.743	-
PRKACG	37	0.71	0.477	0.743	-
OR4D11	45	0.71	0.476	0.743	-
ARFGAP3	69	0.71	0.476	0.743	-
OR5B12	34	0.71	0.476	0.743	-
MUC1	985	0.71	0.475	0.743	-
HACD3	76	0.72	0.475	0.742	-
PCM1	90	0.72	0.474	0.741	-
CHRNE	32	0.72	0.474	0.741	-
ITGB1BP2	69	0.72	0.474	0.741	-
CLN3	74	0.72	0.474	0.741	-
RERE	107	0.72	0.473	0.74	-
SDHB	48	0.72	0.472	0.74	-
GPR152	31	0.72	0.472	0.74	-
FFAR3	26	0.72	0.471	0.739	-
RASSF2	49	0.72	0.471	0.739	-
UBE2D3	67	0.72	0.471	0.739	-
RPL22	78	0.72	0.471	0.739	-
AKAP12	34	0.72	0.47	0.739	-
PRDM16	133	0.72	0.47	0.739	-
DTX1	98	0.72	0.47	0.739	-
EIF2A	95	0.72	0.47	0.739	-
TAF1D	121	0.72	0.469	0.739	-
CALCA	86	0.72	0.469	0.739	-
ARL1	74	0.72	0.469	0.739	-
ZC3H12D	62	0.72	0.469	0.739	-
ZNF496	40	0.73	0.468	0.739	-
TAAR6	62	0.73	0.467	0.738	-
OR2K2	47	0.73	0.467	0.738	-
CDKN2B	44	0.73	0.467	0.738	-
HERPUD1	29	0.73	0.467	0.738	-
HMOX1	26	0.73	0.466	0.738	-
RASD2	56	0.73	0.466	0.738	-
PTGIR	74	0.73	0.466	0.738	-
PGBD1	125	0.73	0.465	0.737	-
CAT	87	0.73	0.464	0.737	-
OR1E1	57	0.73	0.464	0.737	-
ZFP36	88	0.73	0.464	0.737	-
ZFAND3	139	0.73	0.464	0.737	-
ZNF609	38	0.73	0.463	0.737	-
UBA52	202	0.73	0.463	0.737	-
DGKZ	69	0.73	0.463	0.737	-
QRFPR	39	0.74	0.462	0.736	-
CSNK1E	51	0.74	0.462	0.736	-
CNTF	42	0.74	0.462	0.736	-
FOXP3	109	0.74	0.462	0.736	-
SETD7	122	0.74	0.461	0.736	-
OR5F1	39	0.74	0.461	0.736	-
SIPA1	103	0.74	0.461	0.736	-
SOCS2	38	0.74	0.46	0.735	-
OR52H1	57	0.74	0.46	0.735	-
BCL7A	102	0.74	0.46	0.735	-
ZNF169	84	0.74	0.459	0.735	-
ZNF180	68	0.74	0.459	0.735	-
BHLHE23	67	0.74	0.459	0.735	-
ELP4	163	0.74	0.458	0.734	-
OR1B1	55	0.74	0.458	0.734	-
ZNF585A	32	0.74	0.457	0.734	-
FOXD3	106	0.74	0.457	0.734	-
SIRT5	146	0.74	0.457	0.734	-
OR8J3	52	0.74	0.457	0.734	-
RPS6	80	0.75	0.456	0.734	-
SORBS3	92	0.75	0.456	0.734	-
CSDE1	119	0.75	0.456	0.734	-
RAP1GAP	68	0.75	0.455	0.734	-
ZCCHC14	56	0.75	0.455	0.734	-
LIN54	62	0.75	0.454	0.734	-
MXI1	137	0.75	0.453	0.733	-
SPRY3	72	0.75	0.452	0.732	-
ZNF586	56	0.75	0.451	0.732	-
KCNH4	45	0.75	0.451	0.732	-
DST	77	0.75	0.451	0.732	-
TBC1D25	82	0.75	0.451	0.732	-
FGB	55	0.76	0.45	0.732	-
GRB7	49	0.76	0.45	0.732	-
SNX29	45	0.76	0.448	0.73	-
GPR6	35	0.76	0.448	0.73	-
ARRDC2	66	0.76	0.447	0.728	-
PPP2R2D	97	0.76	0.444	0.727	-
ARID3C	58	0.76	0.444	0.727	-
FST	134	0.76	0.444	0.727	-
ZDHHC13	147	0.77	0.444	0.727	-
OR1A2	49	0.77	0.444	0.727	-
DCC	78	0.77	0.443	0.727	-
ZMYM1	69	0.77	0.443	0.727	-
TBC1D21	41	0.77	0.442	0.725	-
ZBTB26	64	0.77	0.441	0.725	-
NUP214	145	0.77	0.441	0.725	-
OR2J3	41	0.77	0.44	0.724	-
NKX2-8	67	0.77	0.44	0.724	-
SIT1	25	0.77	0.439	0.724	-
MRGPRX4	44	0.77	0.439	0.724	-
XPA	81	0.77	0.439	0.724	-
PDE4A	48	0.78	0.438	0.723	-
PIDD1	91	0.78	0.437	0.723	-
NFIC	57	0.78	0.436	0.721	-
RAB43	96	0.78	0.435	0.721	-
DEPDC5	55	0.78	0.434	0.718	-
PDE4D	72	0.79	0.432	0.717	-
LIMK1	96	0.79	0.432	0.717	-
FBXW4	49	0.79	0.432	0.717	-
SET	47	0.79	0.432	0.717	-
PAFAH1B1	104	0.79	0.432	0.717	-
AZU1	47	0.79	0.432	0.717	-
SPEN	32	0.79	0.431	0.717	-
KCNH8	124	0.79	0.431	0.717	-
ZCCHC17	196	0.79	0.431	0.717	-
IRX3	88	0.79	0.43	0.717	-
FGF23	39	0.79	0.43	0.717	-
MAP2K7	77	0.79	0.43	0.716	-
FHIT	76	0.79	0.429	0.716	-
OR51D1	44	0.79	0.429	0.716	-
IL1RAPL2	53	0.79	0.429	0.716	-
IRAK1	35	0.79	0.429	0.716	-
RXFP3	62	0.79	0.429	0.716	-
ARHGAP36	29	0.79	0.428	0.716	-
TRAFD1	123	0.79	0.428	0.715	-
PGRMC2	81	0.79	0.427	0.715	-
SAFB	133	0.8	0.426	0.715	-
ZBTB49	128	0.8	0.426	0.715	-
CXCL10	26	0.8	0.426	0.715	-
ARHGAP42	85	0.8	0.425	0.714	-
ZNF322	44	0.8	0.425	0.714	-
CABIN1	62	0.8	0.424	0.714	-
AKNA	71	0.8	0.424	0.714	-
TBX20	60	0.8	0.424	0.714	-
ILF3	137	0.8	0.424	0.714	-
RP1L1	51	0.8	0.423	0.714	-
ZNF19	96	0.8	0.423	0.714	-
IL22RA1	84	0.8	0.423	0.714	-
RAX	69	0.8	0.423	0.714	-
PPP2R5D	107	0.8	0.422	0.713	-
BSG	71	0.81	0.42	0.711	-
PTPRG	44	0.81	0.419	0.71	-
AKAP8	63	0.81	0.419	0.71	-
ZNF445	102	0.81	0.418	0.71	-
PAX5	74	0.81	0.418	0.709	-
MED12L	133	0.81	0.417	0.708	-
RBM15	49	0.81	0.416	0.707	-
GNAT2	55	0.81	0.416	0.707	-
ATXN1	293	0.82	0.415	0.707	-
ENO1	116	0.82	0.415	0.707	-
PRKACB	56	0.82	0.414	0.707	-
OR5M3	47	0.82	0.414	0.707	-
CAND1	89	0.82	0.414	0.706	-
ASB12	83	0.82	0.413	0.706	-
PKD1L3	51	0.82	0.413	0.706	-
PITX3	85	0.82	0.413	0.706	-
GRK5	87	0.82	0.413	0.706	-
DLX5	65	0.82	0.413	0.706	-
ZNF182	64	0.82	0.412	0.706	-
CAP1	134	0.82	0.412	0.706	-
MBD3	150	0.82	0.412	0.706	-
PI4KB	81	0.82	0.411	0.706	-
TRRAP	50	0.82	0.411	0.706	-
RPS6KA6	58	0.82	0.411	0.706	-
PBX2	89	0.82	0.411	0.706	-
JAG2	52	0.82	0.41	0.705	-
NOTCH3	112	0.82	0.41	0.705	-
NTF3	65	0.82	0.41	0.705	-
PLXND1	61	0.82	0.41	0.705	-
ZGLP1	120	0.83	0.407	0.702	-
OR8U1	70	0.83	0.405	0.701	-
AVP	54	0.83	0.405	0.7	-
IRF4	122	0.83	0.405	0.7	-
HSPA5	128	0.83	0.405	0.7	-
ARFIP2	57	0.84	0.403	0.699	-
PICALM	76	0.84	0.403	0.699	-
TBC1D1	55	0.84	0.403	0.699	-
PROKR2	53	0.84	0.403	0.699	-
FGFR2	81	0.84	0.403	0.699	-
SYDE1	92	0.84	0.403	0.699	-
PER3	86	0.84	0.401	0.697	-
IRAK1BP1	60	0.84	0.401	0.697	-
SOD2	79	0.84	0.401	0.697	-
ZMAT3	35	0.84	0.401	0.697	-
SOX9	148	0.84	0.401	0.697	-
OR1E2	37	0.84	0.401	0.697	-
ASAH2	55	0.84	0.4	0.697	-
CRTC3	178	0.84	0.4	0.697	-
ARL3	88	0.84	0.4	0.697	-
FOXK2	248	0.84	0.399	0.697	-
KIF5B	70	0.84	0.399	0.696	-
ZNF433	106	0.84	0.399	0.696	-
OR5D14	61	0.84	0.399	0.696	-
OR2A4	60	0.84	0.399	0.696	-
RPH3AL	113	0.84	0.398	0.696	-
HSFX1	44	0.85	0.397	0.696	-
LSP1	36	0.85	0.397	0.696	-
HIST1H4L	47	0.85	0.397	0.696	-
IL21	42	0.85	0.396	0.695	-
WASL	231	0.85	0.396	0.695	-
ILK	56	0.85	0.396	0.694	-
WIZ	38	0.85	0.396	0.694	-
ATOH1	72	0.85	0.395	0.694	-
TXNDC12	37	0.85	0.395	0.694	-
OR2T2	59	0.85	0.395	0.694	-
OR3A2	42	0.85	0.394	0.694	-
ARHGEF39	30	0.85	0.394	0.694	-
FANCG	65	0.85	0.394	0.694	-
OR7C2	54	0.85	0.394	0.694	-
CIDEB	26	0.86	0.393	0.693	-
MIB2	56	0.86	0.392	0.692	-
MIXL1	44	0.86	0.392	0.692	-
ZNF75D	135	0.86	0.391	0.692	-
NR1D2	47	0.86	0.391	0.692	-
OR51S1	59	0.86	0.39	0.692	-
HOMER1	45	0.86	0.39	0.692	-
OR5B21	55	0.86	0.39	0.692	-
TFAP2E	78	0.86	0.389	0.692	-
ZNF449	66	0.86	0.389	0.692	-
PRKACA	88	0.86	0.388	0.692	-
NHLH2	51	0.86	0.388	0.692	-
RGS7BP	81	0.86	0.388	0.691	-
ZCCHC9	78	0.86	0.388	0.691	-
GRHL3	68	0.86	0.387	0.691	-
HESX1	89	0.87	0.386	0.69	-
GFI1	67	0.87	0.386	0.689	-
TRIM22	127	0.87	0.386	0.689	-
GUCY2F	36	0.87	0.385	0.689	-
VHL	54	0.87	0.385	0.689	-
ZNF362	139	0.87	0.385	0.689	-
OR4K1	42	0.87	0.385	0.689	-
PDCD4	54	0.87	0.384	0.688	-
CD274	50	0.87	0.382	0.687	-
CDKN2C	44	0.87	0.382	0.687	-
CITED4	151	0.87	0.382	0.687	-
ACAD8	163	0.87	0.382	0.687	-
GBF1	45	0.88	0.382	0.687	-
RASSF9	66	0.88	0.381	0.686	-
RING1	41	0.88	0.381	0.686	-
ASCL4	72	0.88	0.381	0.686	-
ELAVL2	164	0.88	0.381	0.686	-
PTPRD	36	0.88	0.381	0.686	-
GDF2	64	0.88	0.38	0.685	-
DMRT2	58	0.88	0.38	0.685	-
ENDOG	132	0.88	0.38	0.685	-
OR8K5	40	0.88	0.379	0.684	-
ANGPTL3	43	0.88	0.379	0.684	-
TCEAL6	219	0.88	0.378	0.684	-
MED16	91	0.88	0.378	0.684	-
MDFIC	41	0.88	0.377	0.683	-
OR1N1	50	0.88	0.377	0.683	-
VIPR1	81	0.88	0.377	0.683	-
IGBP1	91	0.88	0.377	0.683	-
IL4	66	0.88	0.376	0.683	-
KAT6A	43	0.89	0.375	0.683	-
PRKG1	94	0.89	0.375	0.683	-
SIN3B	236	0.89	0.375	0.683	-
HIST1H4F	41	0.89	0.375	0.683	-
RGS1	25	0.89	0.374	0.683	-
PDPN	65	0.89	0.374	0.682	-
OR6K3	55	0.89	0.374	0.682	-
COPRS	162	0.89	0.373	0.682	-
OR2D2	46	0.89	0.373	0.682	-
LBH	183	0.89	0.373	0.682	-
TBXA2R	95	0.89	0.373	0.682	-
IKBKAP	73	0.89	0.373	0.682	-
SMOC2	37	0.89	0.373	0.682	-
ZNF491	74	0.89	0.372	0.682	-
PPIE	61	0.89	0.372	0.682	-
BNC2	131	0.89	0.371	0.681	-
EGR2	67	0.9	0.371	0.681	-
OPRM1	48	0.9	0.37	0.68	-
OR1I1	61	0.9	0.37	0.68	-
NEK6	63	0.9	0.37	0.68	-
LGALS1	89	0.9	0.37	0.68	-
GLP2R	30	0.9	0.37	0.68	-
OR10C1	44	0.9	0.369	0.68	-
MED27	136	0.9	0.369	0.68	-
ARAF	33	0.9	0.369	0.68	-
ZFAND2A	51	0.9	0.368	0.679	-
AGRP	56	0.9	0.368	0.679	-
CASK	213	0.9	0.367	0.679	-
RABL6	90	0.9	0.366	0.678	-
OR1C1	42	0.91	0.365	0.676	-
OR4F6	47	0.91	0.365	0.676	-
NRF1	102	0.91	0.364	0.676	-
ZNF829	41	0.91	0.364	0.676	-
ZNF77	78	0.91	0.364	0.675	-
ASCL2	107	0.91	0.364	0.675	-
ESF1	86	0.91	0.363	0.675	-
HOXB2	52	0.91	0.363	0.675	-
UNC13B	107	0.91	0.363	0.675	-
ZNF681	25	0.91	0.362	0.675	-
OR2AT4	61	0.91	0.362	0.675	-
ZNF648	43	0.91	0.362	0.675	-
DDR1	49	0.91	0.362	0.675	-
CDK9	45	0.91	0.361	0.674	-
RAB33A	43	0.91	0.361	0.674	-
ZNF630	91	0.91	0.36	0.674	-
TRAF4	44	0.92	0.358	0.672	-
RNF20	120	0.92	0.358	0.672	-
GABRD	61	0.92	0.358	0.671	-
CTGF	45	0.92	0.358	0.671	-
OR5T1	58	0.92	0.357	0.671	-
TCEAL7	312	0.92	0.357	0.671	-
OR8K1	31	0.92	0.356	0.67	-
RFXAP	83	0.92	0.356	0.67	-
PRKCZ	43	0.92	0.356	0.67	-
HDAC10	210	0.92	0.356	0.67	-
IL23R	66	0.92	0.355	0.669	-
OPN1LW	63	0.93	0.354	0.668	-
POLE	71	0.93	0.353	0.668	-
CEBPB	72	0.93	0.353	0.668	-
OR5W2	44	0.93	0.353	0.668	-
USP6NL	54	0.93	0.353	0.668	-
ZC4H2	53	0.93	0.352	0.667	-
MS4A7	32	0.93	0.352	0.667	-
SMC1A	30	0.93	0.352	0.667	-
GPRC5C	50	0.93	0.352	0.667	-
HES5	42	0.93	0.351	0.667	-
ZNF142	62	0.93	0.351	0.667	-
ZNF683	79	0.93	0.351	0.666	-
OCRL	66	0.93	0.351	0.666	-
ZNF431	61	0.94	0.349	0.665	-
CDKN1C	59	0.94	0.349	0.665	-
PRKAB2	45	0.94	0.349	0.665	-
SSBP4	209	0.94	0.349	0.664	-
OMD	59	0.94	0.348	0.664	-
GABRE	64	0.94	0.348	0.664	-
ZNF593	72	0.94	0.347	0.663	-
ULK1	83	0.94	0.347	0.662	-
OR2M3	33	0.94	0.347	0.662	-
MDC1	45	0.94	0.347	0.662	-
THRAP3	174	0.95	0.345	0.661	-
ZNF239	82	0.95	0.344	0.66	-
CNTNAP3	59	0.95	0.343	0.66	-
SHC1	110	0.95	0.343	0.66	-
ZNF311	74	0.95	0.343	0.66	-
EIF4EBP2	146	0.95	0.343	0.66	-
TBC1D22B	50	0.95	0.343	0.66	-
ZNF782	54	0.95	0.342	0.66	-
TEAD1	82	0.95	0.342	0.66	-
EVI5L	61	0.95	0.34	0.659	-
THRB	59	0.95	0.34	0.658	-
VAV1	174	0.95	0.34	0.658	-
FH	87	0.96	0.34	0.658	-
ARL8B	102	0.96	0.339	0.658	-
BCLAF1	124	0.96	0.339	0.658	-
MRGPRD	43	0.96	0.339	0.658	-
RFX7	60	0.96	0.338	0.658	-
SMC3	63	0.96	0.338	0.658	-
PARK2	77	0.96	0.337	0.658	-
KHSRP	141	0.96	0.337	0.658	-
POU5F2	39	0.96	0.337	0.658	-
GTF2IRD1	62	0.96	0.337	0.658	-
P2RY11	40	0.96	0.337	0.658	-
ICMT	68	0.96	0.335	0.657	-
OR7A17	46	0.97	0.334	0.656	-
OR51B4	51	0.97	0.334	0.656	-
ZFX	70	0.97	0.334	0.656	-
OR5P2	48	0.97	0.333	0.656	-
ZBTB2	286	0.97	0.333	0.655	-
OR10A4	39	0.97	0.333	0.655	-
ZZZ3	35	0.97	0.331	0.653	-
DENND4A	67	0.97	0.331	0.653	-
OR51E2	48	0.97	0.331	0.653	-
STRN	115	0.97	0.331	0.653	-
ATG5	72	0.97	0.33	0.653	-
HIST1H4A	58	0.98	0.329	0.652	-
OR6B3	56	0.98	0.329	0.651	-
PRLH	34	0.98	0.329	0.651	-
FSTL3	74	0.98	0.328	0.651	-
ZCCHC6	63	0.98	0.328	0.651	-
ZNF397	133	0.98	0.327	0.65	-
ADRA2A	106	0.98	0.327	0.65	-
ATOH8	103	0.98	0.326	0.649	-
TAX1BP3	59	0.98	0.326	0.649	-
ZMYM3	73	0.98	0.326	0.649	-
TBC1D12	62	0.98	0.325	0.648	-
ATRX	165	0.99	0.325	0.647	-
L3MBTL4	66	0.99	0.324	0.647	-
GIT1	102	0.99	0.323	0.646	-
RSPO1	35	0.99	0.323	0.646	-
EDF1	171	0.99	0.322	0.645	-
