Regulon	Size	NES	p.value	FDR	Sign
ROBO1	83	0.75	0.451	0.727	-
SRI	87	0.76	0.45	0.725	-
ITPKB	109	0.76	0.45	0.725	-
OR52W1	39	0.76	0.449	0.725	-
CD164	34	0.76	0.449	0.725	-
TCF4	168	0.76	0.448	0.724	-
TBC1D32	56	0.76	0.448	0.724	-
MYF5	72	0.76	0.447	0.724	-
OR7D2	56	0.76	0.446	0.723	-
OR52L1	50	0.76	0.445	0.722	-
GPR157	70	0.77	0.443	0.719	-
TRAF2	75	0.77	0.442	0.718	-
ADCY7	47	0.77	0.442	0.718	-
RNF141	125	0.77	0.442	0.718	-
MYCBP	119	0.77	0.441	0.718	-
EOMES	48	0.77	0.44	0.718	-
RIT2	74	0.77	0.44	0.718	-
CABP5	43	0.77	0.44	0.718	-
USP21	151	0.77	0.44	0.718	-
CIR1	33	0.77	0.44	0.718	-
ABL1	66	0.77	0.44	0.718	-
OR4A5	47	0.77	0.439	0.717	-
ELP3	120	0.78	0.438	0.717	-
PRKACA	30	0.78	0.438	0.717	-
OR1Q1	60	0.78	0.438	0.717	-
IFI6	37	0.78	0.437	0.717	-
PEX14	315	0.78	0.437	0.716	-
RAX	58	0.78	0.436	0.715	-
EPOR	26	0.78	0.436	0.715	-
CSNK1G3	100	0.78	0.435	0.715	-
CD44	63	0.78	0.435	0.715	-
NCOR1	129	0.78	0.434	0.714	-
GPRC6A	31	0.78	0.434	0.714	-
NR5A1	85	0.78	0.433	0.714	-
ASCC1	50	0.78	0.433	0.713	-
OR52N2	52	0.79	0.432	0.713	-
ZBTB24	93	0.79	0.432	0.713	-
GPS2	64	0.79	0.43	0.712	-
HDAC4	125	0.79	0.43	0.711	-
OR1A2	39	0.79	0.429	0.711	-
AIDA	41	0.79	0.428	0.709	-
PPM1A	99	0.79	0.427	0.708	-
SREBF1	59	0.8	0.427	0.707	-
ZXDC	47	0.8	0.424	0.704	-
RAB39B	38	0.8	0.424	0.704	-
OXSR1	50	0.8	0.424	0.704	-
TCF12	78	0.8	0.423	0.703	-
CNTLN	74	0.8	0.422	0.703	-
OR10A6	39	0.8	0.422	0.703	-
CHD9	110	0.8	0.422	0.703	-
OR1A1	60	0.8	0.422	0.703	-
RRAGC	111	0.8	0.421	0.702	-
VAV3	60	0.81	0.421	0.702	-
OR9Q1	50	0.81	0.42	0.701	-
MED4	26	0.81	0.418	0.699	-
AKAP7	63	0.81	0.418	0.699	-
TRIM23	63	0.81	0.417	0.698	-
NPAT	75	0.81	0.416	0.697	-
OR1K1	68	0.81	0.416	0.697	-
CRY1	146	0.81	0.415	0.697	-
DNAJA1	36	0.81	0.415	0.697	-
OR51G2	49	0.82	0.415	0.697	-
OR10G7	48	0.82	0.415	0.697	-
ROR2	35	0.82	0.415	0.697	-
SARM1	75	0.82	0.413	0.695	-
PRRX2	72	0.82	0.413	0.695	-
CYP26C1	56	0.82	0.413	0.695	-
GFI1	67	0.82	0.413	0.695	-
PER3	124	0.82	0.412	0.695	-
HMX3	60	0.82	0.411	0.694	-
IRAK2	60	0.82	0.411	0.694	-
USP22	76	0.82	0.41	0.694	-
FOXR1	50	0.83	0.409	0.693	-
UBE2I	57	0.83	0.409	0.693	-
ZNF589	140	0.83	0.408	0.693	-
IL6ST	130	0.83	0.408	0.693	-
LZTFL1	557	0.83	0.407	0.693	-
PLEK2	72	0.83	0.407	0.693	-
ZNF250	46	0.83	0.407	0.692	-
IRAK1BP1	67	0.83	0.407	0.692	-
ATRIP	31	0.83	0.407	0.692	-
ZMIZ1	155	0.83	0.406	0.692	-
RB1	107	0.83	0.406	0.692	-
CARHSP1	101	0.83	0.406	0.692	-
ZC3HAV1L	317	0.83	0.405	0.692	-
NCOA7	133	0.83	0.404	0.692	-
SMAD3	66	0.83	0.404	0.692	-
GMEB1	119	0.84	0.404	0.692	-
OR5C1	46	0.84	0.403	0.691	-
AKAP10	57	0.84	0.402	0.69	-
LATS2	97	0.84	0.402	0.69	-
OR8D1	41	0.84	0.402	0.69	-
GRHL1	74	0.84	0.401	0.689	-
DRGX	43	0.84	0.4	0.689	-
NDST1	76	0.84	0.4	0.689	-
EAF1	183	0.84	0.399	0.688	-
PRDM16	53	0.84	0.398	0.688	-
GNG10	95	0.85	0.397	0.687	-
IFNLR1	80	0.85	0.397	0.687	-
OR52H1	38	0.85	0.397	0.687	-
TAAR8	47	0.85	0.397	0.687	-
SOCS6	58	0.85	0.397	0.687	-
SH3BP5	58	0.85	0.397	0.687	-
DGKH	48	0.85	0.396	0.687	-
MACF1	165	0.85	0.396	0.687	-
CHAF1B	183	0.85	0.396	0.687	-
OR13C3	37	0.85	0.396	0.687	-
ARHGEF11	62	0.85	0.395	0.687	-
CCKBR	56	0.85	0.395	0.686	-
MS4A6A	37	0.85	0.394	0.686	-
DUOX2	70	0.85	0.394	0.685	-
RFX1	169	0.85	0.394	0.685	-
ZNF189	119	0.85	0.393	0.685	-
ONECUT3	59	0.85	0.393	0.685	-
PTPRS	44	0.86	0.392	0.684	-
ZNF562	49	0.86	0.391	0.683	-
MORC3	97	0.86	0.39	0.682	-
ZNF624	67	0.86	0.389	0.682	-
OR10A4	45	0.86	0.389	0.682	-
ELF5	118	0.86	0.388	0.681	-
FBXW7	90	0.86	0.387	0.681	-
POU2F3	83	0.87	0.386	0.68	-
OR56A4	48	0.87	0.386	0.68	-
GRIK3	57	0.87	0.385	0.68	-
MCC	79	0.87	0.384	0.678	-
CYP27B1	42	0.87	0.384	0.678	-
OR4C16	65	0.87	0.383	0.677	-
ZNF503	76	0.87	0.383	0.677	-
GPR153	78	0.87	0.382	0.676	-
ZNF501	46	0.87	0.382	0.676	-
SPOCK3	60	0.88	0.382	0.676	-
PCLO	83	0.88	0.381	0.676	-
OR7G1	49	0.88	0.38	0.675	-
TBC1D4	30	0.88	0.38	0.675	-
UNC5C	37	0.88	0.38	0.675	-
PAX5	35	0.88	0.379	0.675	-
ARHGAP42	72	0.88	0.379	0.675	-
ZBED1	59	0.88	0.378	0.674	-
KCNH8	133	0.88	0.377	0.674	-
OR13A1	55	0.88	0.377	0.674	-
WLS	46	0.88	0.377	0.674	-
SHISA5	84	0.88	0.377	0.673	-
TAS1R3	36	0.88	0.377	0.673	-
GPR83	83	0.88	0.376	0.673	-
CSNK1G2	78	0.89	0.375	0.672	-
CCL25	28	0.89	0.375	0.672	-
FOXD4L6	87	0.89	0.374	0.671	-
NCOA4	102	0.89	0.373	0.671	-
CALM1	79	0.89	0.372	0.669	-
RAB27B	83	0.89	0.372	0.669	-
OR51L1	47	0.89	0.372	0.669	-
IKBKAP	75	0.89	0.371	0.669	-
LIN28B	130	0.9	0.37	0.668	-
OR52B2	47	0.9	0.369	0.667	-
ZUFSP	49	0.9	0.368	0.665	-
RAB7A	35	0.9	0.367	0.665	-
RAX2	54	0.9	0.367	0.665	-
PRDM13	31	0.9	0.367	0.665	-
EZH1	337	0.91	0.364	0.662	-
ARF4	93	0.91	0.363	0.66	-
CTNNB1	160	0.91	0.363	0.66	-
ZNF644	52	0.91	0.362	0.66	-
DNER	60	0.91	0.362	0.66	-
RCAN1	54	0.91	0.362	0.66	-
LMO4	60	0.91	0.361	0.659	-
GTF2A1	242	0.91	0.361	0.659	-
TRIM13	133	0.91	0.36	0.659	-
SNAPC3	136	0.92	0.36	0.658	-
GPR37	25	0.92	0.359	0.658	-
CALCA	25	0.92	0.359	0.658	-
OR10G2	52	0.92	0.359	0.657	-
CNTNAP4	31	0.92	0.358	0.657	-
ARID5B	96	0.92	0.358	0.657	-
FLCN	26	0.92	0.358	0.657	-
OR52E2	57	0.92	0.358	0.657	-
OR52A1	29	0.92	0.358	0.657	-
OR13C9	45	0.92	0.358	0.657	-
STOML3	41	0.92	0.358	0.657	-
ZMYM5	87	0.92	0.358	0.657	-
RGS12	43	0.92	0.357	0.657	-
BCL10	74	0.92	0.357	0.657	-
GNAT1	54	0.92	0.357	0.657	-
TAAR5	64	0.92	0.357	0.657	-
TLR1	40	0.92	0.357	0.657	-
ZNF683	34	0.92	0.357	0.657	-
TIGD4	144	0.92	0.357	0.657	-
ARL8B	73	0.92	0.356	0.657	-
TAF7	83	0.92	0.356	0.657	-
DMRT1	29	0.93	0.355	0.657	-
STK10	29	0.93	0.354	0.657	-
TNFRSF10B	92	0.93	0.354	0.657	-
SMAD1	27	0.93	0.354	0.657	-
GPAT3	59	0.93	0.353	0.657	-
G3BP2	108	0.93	0.353	0.657	-
MBD3L1	66	0.93	0.353	0.657	-
OTP	60	0.93	0.353	0.657	-
SNIP1	69	0.93	0.352	0.656	-
PAFAH1B1	57	0.93	0.352	0.656	-
ZNF215	37	0.93	0.352	0.656	-
ZNF791	103	0.93	0.351	0.655	-
TEX2	67	0.94	0.35	0.653	-
OR56A3	56	0.94	0.349	0.652	-
OR1D2	64	0.94	0.349	0.652	-
RIC8B	47	0.94	0.349	0.652	-
ASF1A	109	0.94	0.349	0.652	-
RCVRN	36	0.94	0.348	0.652	-
NRG1	36	0.94	0.348	0.652	-
STMN4	32	0.94	0.348	0.652	-
MAS1	54	0.94	0.348	0.652	-
SCML4	81	0.94	0.348	0.652	-
CTNNBIP1	66	0.94	0.347	0.651	-
BCL2	95	0.94	0.346	0.651	-
ERBB2	102	0.94	0.346	0.651	-
GTF2H5	39	0.94	0.346	0.651	-
ZNF502	36	0.94	0.346	0.651	-
LIN28A	106	0.94	0.346	0.651	-
BAIAP3	80	0.94	0.345	0.651	-
OR51T1	37	0.94	0.345	0.651	-
LIN54	98	0.95	0.345	0.651	-
OR3A2	82	0.95	0.345	0.651	-
ITK	45	0.95	0.344	0.651	-
OR52D1	46	0.95	0.343	0.649	-
BACH2	110	0.95	0.343	0.649	-
ZIC5	40	0.95	0.341	0.646	-
SMARCA5	115	0.95	0.34	0.646	-
EPHA7	55	0.95	0.34	0.646	-
RALGDS	80	0.95	0.34	0.645	-
ZNF280A	40	0.96	0.339	0.645	-
PCGF5	193	0.96	0.338	0.644	-
DMRT3	47	0.96	0.338	0.643	-
KDM4A	89	0.96	0.337	0.643	-
OR52K2	30	0.96	0.337	0.643	-
RNF14	82	0.96	0.337	0.643	-
VCP	42	0.96	0.337	0.643	-
ZNF430	72	0.96	0.336	0.642	-
IL4	83	0.96	0.335	0.642	-
BCL9L	74	0.96	0.335	0.642	-
ERCC6	45	0.96	0.335	0.641	-
OR5P2	37	0.97	0.334	0.641	-
ZNF287	86	0.97	0.334	0.641	-
ATXN3	142	0.97	0.334	0.64	-
OR51B4	31	0.97	0.333	0.64	-
FLII	168	0.97	0.333	0.64	-
OR52E4	52	0.97	0.333	0.64	-
AKIRIN2	87	0.97	0.333	0.64	-
DDX20	48	0.97	0.332	0.64	-
ZDHHC16	59	0.97	0.332	0.64	-
MED28	50	0.97	0.332	0.639	-
IRF1	110	0.97	0.332	0.639	-
SHC4	45	0.97	0.332	0.639	-
RPL22	56	0.97	0.332	0.639	-
OR11L1	37	0.97	0.331	0.639	-
MX1	56	0.97	0.331	0.639	-
GRIK1	32	0.98	0.33	0.639	-
ATRNL1	28	0.98	0.329	0.639	-
DRD2	66	0.98	0.329	0.639	-
OMD	58	0.98	0.327	0.636	-
COPS2	64	0.98	0.326	0.635	-
GRM1	50	0.99	0.324	0.631	-
JADE1	236	0.99	0.323	0.63	-
RHOG	37	0.99	0.323	0.63	-
ARNTL2	221	0.99	0.323	0.63	-
GRM5	63	0.99	0.322	0.63	-
MAF	103	0.99	0.321	0.628	-
CHRM3	61	0.99	0.321	0.628	-
ZNF20	42	0.99	0.321	0.628	-
NEUROG2	52	0.99	0.321	0.628	-
MYSM1	90	0.99	0.32	0.628	-
ELP5	39	0.99	0.32	0.627	-
SCMH1	41	1	0.318	0.625	-
ECT2L	49	1	0.318	0.625	-
MED22	106	1	0.317	0.625	-
FOXD4L3	74	1	0.317	0.624	-
FUT8	48	1	0.316	0.624	-
ZNF121	52	1	0.316	0.624	-
RAP1GAP2	67	1	0.316	0.623	-
WASL	153	1	0.316	0.623	-
NFKB2	198	1	0.315	0.623	-
ECE1	103	1	0.315	0.623	-
ZNF404	41	1.01	0.315	0.623	-
HMP19	60	1.01	0.314	0.622	-
ITPR1	48	1.01	0.312	0.62	-
TRPV1	59	1.01	0.312	0.62	-
SMARCAD1	193	1.01	0.311	0.62	-
NEDD4	64	1.01	0.311	0.619	-
GTPBP1	48	1.02	0.31	0.618	-
AGRN	266	1.02	0.309	0.618	-
TCF7	136	1.02	0.309	0.618	-
RCOR1	190	1.02	0.309	0.617	-
DDR1	25	1.02	0.308	0.617	-
ASCL3	47	1.02	0.308	0.617	-
LCOR	53	1.02	0.308	0.617	-
CUZD1	74	1.02	0.308	0.617	-
OR6T1	44	1.02	0.306	0.615	-
EHF	86	1.02	0.306	0.615	-
GABRB1	38	1.03	0.304	0.611	-
GABRA2	41	1.03	0.303	0.611	-
USP33	38	1.03	0.303	0.611	-
DR1	165	1.03	0.303	0.611	-
TLR9	25	1.03	0.303	0.611	-
FAS	25	1.03	0.303	0.611	-
ASB17	46	1.03	0.303	0.611	-
SOD2	41	1.03	0.302	0.611	-
PLK2	34	1.03	0.302	0.611	-
BMPR1B	52	1.03	0.302	0.611	-
NOTCH1	89	1.03	0.301	0.611	-
NUP98	49	1.03	0.301	0.611	-
RAD50	102	1.03	0.301	0.611	-
DDIT4	34	1.04	0.3	0.61	-
NFIC	221	1.04	0.3	0.61	-
GNA15	80	1.04	0.299	0.61	-
GARNL3	87	1.04	0.298	0.608	-
ACAP3	62	1.04	0.298	0.608	-
LGR4	26	1.04	0.298	0.608	-
TGFBR1	123	1.04	0.298	0.608	-
IPO7	69	1.04	0.297	0.608	-
APC2	65	1.04	0.297	0.607	-
FOXC1	79	1.04	0.296	0.607	-
SAFB	190	1.04	0.296	0.607	-
CDX2	52	1.05	0.296	0.607	-
ZCCHC10	120	1.05	0.296	0.607	-
TBX18	28	1.05	0.295	0.607	-
RAB27A	31	1.05	0.294	0.606	-
ZBTB25	56	1.05	0.294	0.606	-
MRGPRX1	62	1.05	0.293	0.606	-
ZNF721	36	1.05	0.293	0.606	-
SGSM2	86	1.06	0.291	0.605	-
CCR5	61	1.06	0.291	0.605	-
LHX5	27	1.06	0.29	0.605	-
SH2D3A	101	1.06	0.29	0.604	-
THY1	42	1.06	0.29	0.604	-
TSHB	46	1.06	0.29	0.604	-
TBC1D28	51	1.06	0.289	0.604	-
ZGLP1	110	1.06	0.289	0.604	-
OR1L6	60	1.06	0.287	0.602	-
ARAP3	56	1.06	0.287	0.602	-
NR2E1	36	1.06	0.287	0.602	-
PLXND1	35	1.07	0.287	0.602	-
MT1H	55	1.07	0.285	0.601	-
FOXL1	44	1.07	0.285	0.601	-
ABCC8	25	1.07	0.285	0.601	-
NR6A1	78	1.07	0.285	0.601	-
RBM10	134	1.07	0.284	0.6	-
ADNP2	87	1.07	0.283	0.6	-
DCDC1	80	1.07	0.283	0.6	-
TPTE	44	1.07	0.283	0.6	-
OR5R1	49	1.08	0.282	0.599	-
TNFRSF4	274	1.08	0.282	0.599	-
WHSC1L1	145	1.08	0.282	0.599	-
MRGPRX2	47	1.08	0.281	0.599	-
ZNF292	89	1.08	0.281	0.599	-
NPFFR2	49	1.08	0.281	0.598	-
IRX3	47	1.08	0.28	0.598	-
ZBTB22	53	1.08	0.28	0.597	-
BRD8	118	1.08	0.28	0.597	-
OR4D6	45	1.08	0.279	0.597	-
MYO6	37	1.08	0.279	0.597	-
GPR150	43	1.08	0.278	0.596	-
RAP1A	64	1.08	0.278	0.596	-
HIPK1	46	1.08	0.278	0.596	-
GRM2	55	1.09	0.277	0.595	-
CTBP1	35	1.09	0.277	0.595	-
ARHGAP18	57	1.09	0.277	0.595	-
RFX3	99	1.09	0.277	0.595	-
DDX6	83	1.09	0.277	0.595	-
MAML3	42	1.09	0.277	0.595	-
JMJD1C	214	1.09	0.275	0.593	-
SERP2	45	1.09	0.274	0.592	-
GRID2	46	1.09	0.274	0.592	-
OR1B1	36	1.1	0.273	0.591	-
BAZ2B	62	1.1	0.273	0.591	-
PITX3	60	1.1	0.273	0.591	-
OR10G4	55	1.1	0.272	0.591	-
ZFYVE26	111	1.1	0.272	0.59	-
NOTCH2	49	1.1	0.272	0.59	-
GNAT2	56	1.1	0.271	0.589	-
TADA1	175	1.1	0.27	0.589	-
PHF2	72	1.1	0.27	0.589	-
NRAS	76	1.1	0.27	0.589	-
TGIF2LY	58	1.1	0.269	0.589	-
RPS6KA1	37	1.1	0.269	0.589	-
AIRE	82	1.11	0.269	0.589	-
CREM	143	1.11	0.268	0.589	-
STK4	30	1.11	0.268	0.589	-
ERN2	246	1.11	0.268	0.589	-
RREB1	135	1.11	0.267	0.589	-
FGD5	76	1.11	0.266	0.589	-
CALY	45	1.11	0.265	0.588	-
MTA1	100	1.11	0.265	0.588	-
SSBP2	178	1.11	0.265	0.588	-
AMFR	62	1.12	0.264	0.587	-
OR51A2	42	1.12	0.264	0.587	-
OR51B6	42	1.12	0.263	0.586	-
CTBP2	106	1.12	0.262	0.586	-
TAS1R1	43	1.12	0.262	0.586	-
NR2F6	186	1.12	0.262	0.586	-
ZFYVE27	131	1.12	0.262	0.586	-
CSNK1A1L	61	1.12	0.262	0.586	-
POU4F3	52	1.12	0.262	0.586	-
MED11	156	1.12	0.262	0.586	-
DPYSL3	43	1.12	0.261	0.585	-
KLF12	111	1.12	0.261	0.585	-
OLIG2	61	1.12	0.261	0.585	-
HMX1	45	1.12	0.261	0.585	-
MKNK1	39	1.13	0.26	0.584	-
DAB1	56	1.13	0.259	0.584	-
IL2	83	1.13	0.259	0.583	-
CDKN2C	51	1.13	0.259	0.583	-
GABPB2	54	1.13	0.258	0.583	-
GLIS3	34	1.13	0.258	0.583	-
PRLHR	70	1.13	0.258	0.583	-
FOXI1	86	1.13	0.257	0.58	-
ZNF619	82	1.13	0.257	0.58	-
ZNF518B	33	1.14	0.256	0.58	-
SCAI	144	1.14	0.256	0.58	-
ZNF483	88	1.14	0.255	0.579	-
PAX2	43	1.14	0.255	0.579	-
TAB2	47	1.14	0.254	0.579	-
INVS	63	1.14	0.254	0.578	-
GRIN3B	72	1.14	0.254	0.578	-
CX3CL1	67	1.14	0.253	0.577	-
PPP3CB	67	1.14	0.253	0.577	-
HELLS	161	1.14	0.253	0.577	-
CHRNE	50	1.15	0.252	0.577	-
ZDHHC3	113	1.15	0.252	0.577	-
ZSWIM5	36	1.15	0.252	0.577	-
ALX3	122	1.15	0.251	0.576	-
HTR3A	26	1.15	0.25	0.575	-
F2RL1	40	1.15	0.25	0.575	-
SCT	37	1.15	0.25	0.575	-
IL10RA	28	1.15	0.25	0.575	-
DRD4	49	1.15	0.249	0.575	-
ZZZ3	71	1.15	0.249	0.575	-
DNLZ	60	1.15	0.249	0.575	-
GABRP	51	1.15	0.249	0.575	-
BARX1	28	1.15	0.249	0.575	-
ITPK1	54	1.16	0.248	0.575	-
ANK3	55	1.16	0.248	0.575	-
TFCP2	96	1.16	0.248	0.575	-
NEK4	88	1.16	0.247	0.574	-
MC1R	78	1.16	0.247	0.574	-
LRRFIP1	181	1.16	0.247	0.574	-
NFYA	46	1.16	0.246	0.574	-
RGS6	59	1.16	0.246	0.574	-
ZNF860	92	1.16	0.246	0.574	-
ZDHHC6	88	1.16	0.246	0.574	-
GRK6	63	1.16	0.244	0.572	-
TARDBP	125	1.16	0.244	0.572	-
TNF	36	1.17	0.244	0.572	-
RASGEF1C	66	1.17	0.244	0.572	-
BAP1	88	1.17	0.244	0.572	-
KLF13	150	1.17	0.244	0.572	-
ZNF594	85	1.17	0.243	0.571	-
CAT	28	1.17	0.243	0.571	-
OR51A4	39	1.17	0.242	0.57	-
TLR3	56	1.17	0.242	0.569	-
HOXA5	27	1.17	0.241	0.569	-
KRTAP21-1	42	1.18	0.24	0.567	-
OR10G8	63	1.18	0.24	0.567	-
NGEF	41	1.18	0.24	0.567	-
CAPS	56	1.18	0.239	0.567	-
TP53BP1	44	1.18	0.239	0.567	-
CHURC1	129	1.18	0.239	0.567	-
GPR26	57	1.18	0.239	0.567	-
ZNF462	91	1.18	0.238	0.567	-
MNT	255	1.18	0.238	0.567	-
TSG101	76	1.18	0.238	0.567	-
MICAL1	33	1.18	0.237	0.567	-
RET	49	1.18	0.237	0.566	-
LHX8	27	1.19	0.236	0.565	-
CCR2	56	1.19	0.236	0.565	-
OR2D2	39	1.19	0.235	0.564	-
PRKAA2	47	1.19	0.235	0.564	-
GBF1	51	1.19	0.235	0.564	-
NR1D2	103	1.19	0.234	0.563	-
UTF1	67	1.19	0.234	0.563	-
YWHAB	53	1.19	0.234	0.563	-
PLCH2	72	1.19	0.233	0.562	-
OR52B6	58	1.19	0.233	0.562	-
BARHL2	67	1.19	0.233	0.562	-
ZNF782	99	1.2	0.232	0.562	-
ZNF248	63	1.2	0.23	0.559	-
SATB1	69	1.2	0.23	0.559	-
MINK1	144	1.2	0.23	0.559	-
MYOD1	41	1.2	0.23	0.559	-
ABCA1	83	1.2	0.229	0.559	-
PLEKHA1	57	1.2	0.229	0.559	-
HTR1D	56	1.2	0.228	0.558	-
RGS10	38	1.21	0.227	0.557	-
MAPK10	87	1.21	0.227	0.556	-
RABGAP1	109	1.21	0.226	0.556	-
CCR4	27	1.21	0.226	0.556	-
CDKN2A	61	1.21	0.226	0.555	-
POU4F2	60	1.21	0.225	0.553	-
NFXL1	37	1.21	0.225	0.553	-
ZMYM1	88	1.22	0.224	0.553	-
BTAF1	94	1.22	0.224	0.553	-
UBA3	97	1.22	0.224	0.552	-
ELP4	48	1.22	0.223	0.552	-
MAST1	35	1.22	0.223	0.551	-
SIPA1	41	1.22	0.223	0.551	-
THRAP3	189	1.22	0.222	0.551	-
ZBTB6	125	1.22	0.222	0.551	-
OR1G1	47	1.22	0.222	0.551	-
AFF1	161	1.22	0.221	0.55	-
MOV10	93	1.22	0.221	0.55	-
ADCY6	39	1.22	0.221	0.55	-
FGF1	25	1.23	0.22	0.55	-
BRDT	99	1.23	0.22	0.55	-
RGR	31	1.23	0.22	0.55	-
OR7D4	53	1.23	0.22	0.55	-
HIF1AN	79	1.23	0.219	0.55	-
IGF2	207	1.23	0.219	0.549	-
DNMT3L	98	1.23	0.219	0.549	-
PDE6C	40	1.23	0.219	0.549	-
SFMBT2	247	1.23	0.218	0.549	-
ZRSR2	102	1.23	0.218	0.549	-
IL12RB2	59	1.23	0.218	0.549	-
MAPK7	46	1.23	0.217	0.549	-
OR3A3	48	1.23	0.217	0.549	-
CSDE1	248	1.24	0.216	0.548	-
ZNF799	43	1.24	0.216	0.548	-
SOHLH1	38	1.24	0.215	0.547	-
CPE	82	1.24	0.214	0.546	-
AIFM2	59	1.24	0.214	0.546	-
F3	71	1.24	0.214	0.546	-
CAMTA2	280	1.24	0.214	0.546	-
LBX1	64	1.24	0.214	0.546	-
RXFP4	29	1.24	0.214	0.546	-
TBC1D14	37	1.24	0.214	0.546	-
HIVEP3	104	1.24	0.214	0.546	-
TRAF3	47	1.25	0.213	0.545	-
OR10A5	41	1.25	0.212	0.545	-
INTS6	27	1.25	0.212	0.545	-
RELA	54	1.25	0.212	0.545	-
FOXQ1	68	1.25	0.212	0.545	-
ZNF573	28	1.25	0.212	0.545	-
PRKACB	36	1.25	0.212	0.545	-
TMEM102	68	1.25	0.212	0.545	-
ZNF408	78	1.25	0.211	0.545	-
USP6	118	1.25	0.211	0.545	-
RFXAP	115	1.25	0.211	0.545	-
TRIM22	72	1.25	0.211	0.545	-
VHL	47	1.25	0.21	0.545	-
SMPD2	37	1.25	0.21	0.545	-
TP73	89	1.25	0.209	0.545	-
EDRF1	114	1.26	0.209	0.545	-
TBC1D5	60	1.26	0.209	0.544	-
KCTD1	313	1.26	0.209	0.544	-
VAV1	39	1.26	0.209	0.544	-
TICAM1	85	1.26	0.208	0.544	-
TRAF3IP2	55	1.26	0.207	0.541	-
TFAP2E	95	1.27	0.203	0.536	-
PDE8B	91	1.27	0.203	0.535	-
GNA11	120	1.27	0.202	0.535	-
PDGFRB	102	1.28	0.202	0.534	-
POU2AF1	164	1.28	0.202	0.534	-
POU5F2	44	1.28	0.202	0.534	-
TMF1	786	1.28	0.201	0.533	-
RBSN	93	1.28	0.201	0.533	-
CCKAR	46	1.28	0.2	0.532	-
ZNF510	84	1.28	0.199	0.532	-
GPR3	49	1.28	0.199	0.532	-
ZDHHC20	102	1.28	0.199	0.532	-
TRIM24	74	1.28	0.199	0.532	-
BNC2	76	1.29	0.198	0.532	-
OR4C3	44	1.29	0.198	0.532	-
ZDHHC2	178	1.29	0.198	0.531	-
CDC42BPB	80	1.29	0.197	0.531	-
YWHAE	29	1.29	0.197	0.531	-
NPY2R	49	1.29	0.197	0.531	-
SOX1	40	1.29	0.197	0.531	-
GNAI3	26	1.29	0.197	0.531	-
AIMP1	54	1.29	0.196	0.531	-
HSFY2	47	1.29	0.196	0.531	-
ELF2	92	1.29	0.196	0.531	-
SMAD5-AS1	46	1.3	0.194	0.529	-
ATOH1	55	1.3	0.194	0.529	-
BDP1	127	1.3	0.194	0.529	-
SCG5	46	1.3	0.194	0.529	-
NFIA	89	1.3	0.194	0.529	-
KDM4B	53	1.3	0.194	0.529	-
CHD3	124	1.3	0.194	0.529	-
ADGRV1	53	1.3	0.192	0.529	-
GTF2H2C	81	1.3	0.192	0.529	-
ARHGAP22	151	1.31	0.189	0.524	-
HESX1	93	1.31	0.189	0.524	-
NR2C2	145	1.31	0.189	0.524	-
NXN	64	1.32	0.188	0.524	-
PCSK7	39	1.32	0.188	0.524	-
GABRG3	34	1.32	0.188	0.524	-
IL10RB	33	1.32	0.188	0.524	-
PTGER3	31	1.32	0.187	0.523	-
ANP32A	56	1.32	0.187	0.522	-
PDE9A	34	1.32	0.186	0.522	-
PCSK9	50	1.32	0.186	0.522	-
XCR1	26	1.32	0.185	0.521	-
AZI2	137	1.33	0.185	0.521	-
PIDD1	80	1.33	0.185	0.521	-
GSX2	69	1.33	0.185	0.521	-
OR1E2	39	1.33	0.184	0.52	-
ARAF	27	1.33	0.184	0.519	-
CCNC	88	1.33	0.184	0.519	-
ADRA2C	38	1.33	0.183	0.519	-
FADD	28	1.33	0.183	0.518	-
ITGB3BP	86	1.33	0.182	0.517	-
DDIT4L	30	1.34	0.182	0.516	-
ZNF621	68	1.34	0.181	0.516	-
NDP	35	1.34	0.18	0.514	-
AKNA	135	1.34	0.18	0.514	-
RASGRF2	47	1.34	0.18	0.513	-
RCBTB1	101	1.34	0.179	0.512	-
OPCML	46	1.34	0.179	0.512	-
ABR	55	1.34	0.179	0.512	-
CDC42	120	1.34	0.179	0.512	-
NISCH	152	1.34	0.179	0.512	-
IL17RD	59	1.34	0.179	0.512	-
ZBTB43	90	1.34	0.179	0.512	-
FST	187	1.35	0.178	0.512	-
RSG1	134	1.35	0.178	0.512	-
INSR	50	1.35	0.178	0.512	-
CGA	61	1.35	0.178	0.512	-
TRIM16	96	1.35	0.178	0.512	-
DCDC2B	65	1.35	0.177	0.512	-
USP6NL	39	1.35	0.177	0.512	-
FGFR2	108	1.35	0.177	0.512	-
KEAP1	211	1.35	0.177	0.512	-
RPS6	86	1.35	0.176	0.511	-
WDR77	77	1.35	0.176	0.511	-
HMGN2	113	1.35	0.176	0.511	-
MSH3	64	1.35	0.176	0.511	-
EVI5	30	1.36	0.175	0.511	-
WNT4	61	1.36	0.175	0.511	-
PLEKHG6	36	1.36	0.174	0.51	-
ARL4C	39	1.36	0.174	0.51	-
REST	220	1.36	0.174	0.51	-
PGRMC2	55	1.36	0.174	0.51	-
FOXD1	28	1.36	0.174	0.51	-
ERRFI1	72	1.36	0.174	0.51	-
DIRAS2	55	1.36	0.173	0.51	-
DNAJB6	67	1.36	0.173	0.509	-
