Regulon	Size	NES	p.value	FDR	Sign
PHIP	80	0.82	0.41	0.668	-
EPC1	84	0.82	0.41	0.668	-
PDZD3	45	0.82	0.41	0.668	-
AGAP5	92	0.83	0.409	0.667	-
TFB1M	145	0.83	0.409	0.667	-
NEUROG1	55	0.83	0.408	0.666	-
TAF1	57	0.83	0.407	0.666	-
POLR2L	149	0.83	0.405	0.663	-
FAF1	63	0.83	0.405	0.663	-
TRIM23	33	0.84	0.404	0.661	-
RCBTB1	98	0.84	0.403	0.661	-
RALGDS	31	0.84	0.403	0.661	-
ROR2	29	0.84	0.403	0.661	-
SMARCB1	88	0.84	0.403	0.661	-
SPSB4	29	0.84	0.402	0.661	-
ARHGEF10	32	0.84	0.402	0.661	-
OR1B1	37	0.84	0.401	0.661	-
FBXW7	165	0.84	0.401	0.661	-
BDP1	84	0.84	0.401	0.661	-
GABRA5	76	0.84	0.4	0.66	-
NFATC1	83	0.84	0.399	0.66	-
C5AR2	53	0.84	0.399	0.66	-
TCF25	104	0.84	0.399	0.66	-
TOPORS	33	0.84	0.399	0.66	-
OR51G1	34	0.84	0.399	0.66	-
CELSR2	66	0.85	0.397	0.659	-
MYCN	101	0.85	0.396	0.658	-
ING4	84	0.85	0.396	0.657	-
ZNF474	85	0.85	0.395	0.657	-
PAK3	33	0.85	0.395	0.656	-
MTCH1	25	0.85	0.395	0.656	-
ZNF319	87	0.85	0.394	0.655	-
TAF10	55	0.85	0.393	0.655	-
HBS1L	28	0.86	0.392	0.654	-
NR2F6	79	0.86	0.392	0.654	-
OR8K3	27	0.86	0.392	0.654	-
FCGRT	52	0.86	0.391	0.653	-
SIM1	64	0.86	0.39	0.653	-
EYA3	34	0.86	0.39	0.653	-
EDRF1	128	0.86	0.389	0.652	-
OR1J1	37	0.86	0.389	0.652	-
VCP	31	0.86	0.388	0.651	-
RALA	30	0.86	0.388	0.651	-
ZNF778	48	0.87	0.386	0.649	-
SAP30	191	0.87	0.386	0.649	-
DMRT3	73	0.87	0.385	0.649	-
PKNOX2	104	0.87	0.385	0.649	-
BCL6B	69	0.87	0.385	0.649	-
PIDD1	109	0.87	0.384	0.649	-
SIRT3	39	0.87	0.384	0.649	-
UNC5D	32	0.87	0.383	0.648	-
GRIK5	43	0.87	0.382	0.647	-
ZBTB43	31	0.87	0.382	0.647	-
MALT1	35	0.87	0.382	0.647	-
HBEGF	57	0.88	0.381	0.647	-
GPR12	43	0.88	0.38	0.646	-
MAF	129	0.88	0.38	0.646	-
E2F8	71	0.88	0.379	0.646	-
OR7E24	40	0.88	0.379	0.646	-
ZNF330	63	0.88	0.378	0.645	-
ACTL6B	89	0.88	0.376	0.644	-
RGS9BP	53	0.88	0.376	0.644	-
OR13A1	48	0.89	0.376	0.644	-
CNOT8	85	0.89	0.375	0.643	-
PSD	48	0.89	0.374	0.642	-
YAP1	149	0.89	0.374	0.642	-
YAF2	163	0.89	0.374	0.641	-
DYRK2	28	0.89	0.373	0.641	-
FGF8	33	0.89	0.373	0.641	-
IL1RAPL1	47	0.89	0.373	0.641	-
TAF1D	57	0.89	0.372	0.641	-
OR10AG1	31	0.89	0.372	0.64	-
NPY6R	27	0.9	0.369	0.636	-
RAB9A	69	0.9	0.369	0.636	-
ID2	178	0.9	0.369	0.636	-
EXT2	52	0.9	0.369	0.636	-
POU3F2	92	0.9	0.368	0.636	-
IL17RC	50	0.9	0.368	0.636	-
SH2D3A	52	0.9	0.368	0.636	-
STAC	30	0.9	0.368	0.636	-
SPSB1	71	0.9	0.368	0.636	-
ATXN3L	110	0.9	0.367	0.636	-
FGFRL1	64	0.9	0.367	0.636	-
LYL1	178	0.9	0.366	0.635	-
MCF2	49	0.9	0.366	0.635	-
ARFGEF3	71	0.9	0.366	0.635	-
PEX14	126	0.91	0.365	0.635	-
NCKIPSD	43	0.91	0.365	0.635	-
FAM13B	111	0.91	0.365	0.635	-
IDE	55	0.91	0.363	0.633	-
STMN4	34	0.91	0.362	0.633	-
ASB10	49	0.91	0.362	0.632	-
ZNF431	39	0.91	0.361	0.631	-
NRBF2	280	0.91	0.361	0.631	-
GNAT2	28	0.91	0.361	0.631	-
AGAP6	78	0.91	0.361	0.631	-
PITX2	77	0.91	0.361	0.631	-
ZNF138	51	0.91	0.36	0.631	-
NRG1	56	0.91	0.36	0.631	-
ZNF10	69	0.92	0.36	0.631	-
GRM8	32	0.92	0.359	0.631	-
RASGEF1B	37	0.92	0.359	0.63	-
MAP3K6	52	0.92	0.359	0.63	-
ZFP36	43	0.92	0.359	0.63	-
ELL	206	0.92	0.358	0.63	-
RUSC1	27	0.92	0.357	0.63	-
MAGED1	67	0.92	0.357	0.629	-
LEPR	39	0.92	0.357	0.629	-
GUCY1B3	31	0.92	0.357	0.629	-
CREB3	25	0.92	0.355	0.629	-
FOXA3	110	0.92	0.355	0.628	-
FAM120B	86	0.92	0.355	0.628	-
MAMSTR	176	0.93	0.355	0.628	-
EVI5	43	0.93	0.354	0.628	-
HTT	44	0.93	0.353	0.626	-
PBXIP1	420	0.93	0.352	0.626	-
ZNF630	56	0.93	0.351	0.624	-
NKX6-2	70	0.93	0.351	0.624	-
SNCA	49	0.94	0.348	0.622	-
MTNR1B	43	0.94	0.347	0.62	-
EPGN	97	0.94	0.346	0.618	-
KDM3B	54	0.94	0.346	0.618	-
FER	41	0.94	0.345	0.618	-
ZNF561	53	0.94	0.345	0.618	-
ZDBF2	27	0.94	0.345	0.618	-
IRX4	69	0.95	0.344	0.617	-
CENPU	97	0.95	0.344	0.617	-
NISCH	70	0.95	0.343	0.616	-
TCF12	59	0.95	0.343	0.616	-
VAC14	38	0.95	0.342	0.616	-
SEMA6A	101	0.95	0.342	0.615	-
MAP2K2	40	0.95	0.342	0.615	-
AP3S1	30	0.95	0.341	0.615	-
GRM6	36	0.95	0.341	0.615	-
ARHGAP19	45	0.95	0.341	0.615	-
LTBR	44	0.95	0.341	0.614	-
POU3F4	77	0.96	0.339	0.613	-
GNB4	44	0.96	0.337	0.612	-
ZNF169	52	0.96	0.336	0.61	-
PIR	330	0.96	0.336	0.61	-
DRD2	49	0.96	0.335	0.609	-
SIX5	68	0.96	0.335	0.609	-
RCAN1	88	0.97	0.334	0.608	-
CREBZF	71	0.97	0.333	0.607	-
SFPQ	152	0.97	0.333	0.607	-
IFNAR1	42	0.97	0.333	0.607	-
DYRK1B	175	0.97	0.333	0.607	-
YBX2	159	0.97	0.332	0.607	-
TET1	63	0.97	0.332	0.607	-
NARFL	180	0.97	0.332	0.607	-
PIK3R2	48	0.97	0.331	0.606	-
RBSN	64	0.97	0.33	0.605	-
OR10W1	55	0.97	0.33	0.605	-
OR4A47	42	0.98	0.329	0.604	-
PMF1	77	0.98	0.329	0.604	-
RXFP2	37	0.98	0.328	0.604	-
ZFYVE27	42	0.98	0.328	0.604	-
SP140	55	0.98	0.327	0.604	-
CHMP1A	201	0.98	0.327	0.603	-
APOA1	29	0.98	0.327	0.603	-
GNA15	85	0.98	0.327	0.603	-
MEIS3	112	0.98	0.326	0.603	-
CNOT4	45	0.98	0.326	0.603	-
GNRHR	86	0.98	0.326	0.603	-
PORCN	55	0.98	0.325	0.602	-
SUPT20H	51	0.99	0.325	0.602	-
OR10A2	42	0.99	0.324	0.602	-
ZMYM3	45	0.99	0.324	0.601	-
GAS7	144	0.99	0.324	0.601	-
RGL2	32	0.99	0.323	0.601	-
ARX	99	0.99	0.322	0.6	-
TCEAL5	112	0.99	0.321	0.599	-
ACTB	79	1	0.32	0.597	-
PDE6C	49	1	0.319	0.597	-
MYO9B	57	1	0.319	0.597	-
FOXD1	90	1	0.319	0.597	-
KISS1R	61	1	0.317	0.596	-
ANXA3	51	1	0.317	0.596	-
EPHA7	35	1	0.316	0.595	-
GMFB	67	1	0.316	0.594	-
ADGRL2	45	1	0.316	0.594	-
GPR78	48	1	0.315	0.594	-
NMUR2	37	1	0.315	0.594	-
WDR77	92	1.01	0.315	0.594	-
ANKZF1	42	1.01	0.315	0.594	-
RAB27A	33	1.01	0.313	0.592	-
DMRT1	66	1.01	0.312	0.591	-
PAQR7	43	1.01	0.311	0.589	-
ZNF420	55	1.01	0.31	0.589	-
NSD1	46	1.02	0.31	0.589	-
OR52N2	45	1.02	0.309	0.588	-
PGAP2	27	1.02	0.309	0.588	-
NKX3-1	64	1.02	0.309	0.588	-
CLOCK	72	1.02	0.308	0.587	-
GFI1	53	1.02	0.308	0.587	-
TBX15	85	1.02	0.307	0.587	-
BMP15	117	1.02	0.307	0.587	-
ZNF91	25	1.02	0.307	0.587	-
COPS3	28	1.02	0.306	0.587	-
ATP8B1	189	1.02	0.306	0.586	-
NKX1-2	67	1.03	0.303	0.583	-
SMARCA4	92	1.03	0.303	0.583	-
ZCCHC3	74	1.03	0.302	0.581	-
ELL2	422	1.03	0.302	0.581	-
GABRG1	40	1.03	0.301	0.58	-
EOMES	57	1.03	0.301	0.58	-
MOAP1	44	1.04	0.3	0.58	-
VEZF1	115	1.04	0.3	0.58	-
FBXO31	63	1.04	0.299	0.58	-
IQSEC1	48	1.04	0.299	0.58	-
PIK3R1	41	1.04	0.299	0.579	-
ZNF594	52	1.04	0.298	0.578	-
TAF9B	63	1.04	0.298	0.578	-
ZNF546	103	1.04	0.298	0.578	-
TNFRSF10C	30	1.04	0.297	0.578	-
KLF14	62	1.04	0.297	0.577	-
TCEAL7	372	1.04	0.297	0.577	-
EPAS1	80	1.04	0.296	0.577	-
HOMER1	65	1.05	0.296	0.577	-
RRH	34	1.05	0.294	0.576	-
CSDE1	77	1.05	0.294	0.576	-
SRF	68	1.05	0.294	0.576	-
MED26	136	1.05	0.294	0.576	-
PPP2CA	25	1.05	0.292	0.575	-
CSF1R	28	1.05	0.292	0.575	-
OR51B4	77	1.06	0.291	0.575	-
PRKCQ	39	1.06	0.29	0.574	-
ZNF32	113	1.06	0.29	0.573	-
PITPNC1	61	1.06	0.29	0.573	-
MED22	125	1.06	0.289	0.573	-
PKNOX1	67	1.06	0.289	0.573	-
OR5T2	44	1.06	0.289	0.573	-
PAX5	60	1.06	0.289	0.573	-
TSPYL2	94	1.06	0.289	0.573	-
ZCCHC13	44	1.06	0.288	0.573	-
DPRX	60	1.06	0.288	0.572	-
FBXO8	77	1.06	0.287	0.572	-
ZXDA	46	1.07	0.287	0.571	-
NEDD4	58	1.07	0.286	0.57	-
DOK1	61	1.07	0.284	0.568	-
PLCXD1	75	1.07	0.283	0.567	-
MS4A2	36	1.07	0.283	0.566	-
ARHGEF37	82	1.08	0.282	0.566	-
MAEL	52	1.08	0.282	0.566	-
RPL7L1	57	1.08	0.281	0.565	-
MYOD1	80	1.08	0.28	0.563	-
CALML5	44	1.08	0.28	0.563	-
NCOA1	148	1.08	0.279	0.562	-
CD101	25	1.08	0.279	0.562	-
ZBTB22	72	1.08	0.279	0.562	-
PRKCD	116	1.08	0.279	0.562	-
OR6K2	35	1.08	0.279	0.562	-
GALR1	39	1.08	0.278	0.562	-
ADAM10	68	1.09	0.278	0.561	-
SSX4	110	1.09	0.278	0.561	-
CALCA	43	1.09	0.278	0.561	-
BHLHE40	56	1.09	0.277	0.561	-
RAX	48	1.09	0.277	0.561	-
UNC13A	33	1.09	0.277	0.561	-
ZNF708	26	1.09	0.276	0.56	-
SLC7A3	33	1.09	0.276	0.56	-
ZSCAN2	68	1.09	0.276	0.56	-
TNFRSF10A	39	1.09	0.276	0.56	-
QRFPR	53	1.09	0.276	0.56	-
MAP3K15	51	1.09	0.276	0.56	-
GLRA1	31	1.09	0.275	0.559	-
FAT1	30	1.09	0.275	0.559	-
PHTF2	71	1.09	0.275	0.559	-
SLC30A9	37	1.09	0.274	0.559	-
MRGPRE	31	1.1	0.274	0.558	-
OR10H3	40	1.1	0.273	0.558	-
RAB3D	45	1.1	0.272	0.557	-
CNR1	25	1.1	0.272	0.556	-
RAP1B	65	1.1	0.272	0.556	-
PCBD1	182	1.1	0.272	0.556	-
CARF	104	1.1	0.271	0.556	-
ZC3H12C	43	1.1	0.271	0.556	-
ASB12	32	1.1	0.271	0.556	-
DMRTC2	53	1.1	0.27	0.555	-
ZNF576	70	1.1	0.27	0.555	-
GPC3	55	1.1	0.27	0.555	-
USP9Y	72	1.1	0.27	0.555	-
TMEM9B	56	1.1	0.269	0.555	-
ADRA1B	39	1.11	0.269	0.554	-
KLF16	56	1.11	0.269	0.554	-
KRBA2	124	1.11	0.268	0.554	-
NGF	53	1.11	0.268	0.553	-
AGAP1	53	1.11	0.266	0.551	-
SSBP3	242	1.11	0.266	0.551	-
ARHGEF12	31	1.11	0.266	0.551	-
VLDLR	58	1.11	0.266	0.551	-
IL10RB	56	1.11	0.265	0.551	-
SGSM2	44	1.12	0.265	0.55	-
FGF14	47	1.12	0.264	0.549	-
DKK1	38	1.12	0.264	0.549	-
ARHGEF19	74	1.12	0.263	0.547	-
ZNF485	96	1.12	0.263	0.547	-
SLK	90	1.12	0.263	0.547	-
INPP1	75	1.12	0.262	0.547	-
NR2C2	144	1.12	0.261	0.546	-
SMAD7	82	1.12	0.261	0.546	-
PFKFB1	50	1.12	0.261	0.545	-
ZNF438	158	1.13	0.259	0.543	-
HSD3B1	41	1.13	0.259	0.542	-
ZNF365	112	1.13	0.258	0.542	-
ALX4	60	1.13	0.258	0.542	-
GTPBP1	65	1.13	0.257	0.541	-
ZDHHC2	171	1.13	0.257	0.54	-
PLCD1	33	1.13	0.256	0.539	-
SH3GL2	33	1.14	0.256	0.539	-
DUSP8	57	1.14	0.256	0.539	-
NOX1	35	1.14	0.254	0.537	-
HEXIM2	111	1.14	0.254	0.537	-
TRIM29	122	1.14	0.253	0.536	-
NKX2-3	51	1.15	0.252	0.535	-
TNNI2	137	1.15	0.252	0.535	-
SIM2	86	1.15	0.252	0.535	-
IFT88	49	1.15	0.252	0.535	-
DCLK2	46	1.15	0.252	0.535	-
TAS2R4	47	1.15	0.251	0.535	-
RCHY1	61	1.15	0.251	0.534	-
WNK3	86	1.15	0.251	0.534	-
IL22RA2	32	1.15	0.25	0.534	-
ZNF645	56	1.15	0.25	0.534	-
ZNF836	36	1.15	0.248	0.532	-
KNDC1	35	1.16	0.248	0.532	-
ZNF860	86	1.16	0.247	0.531	-
POLR2I	135	1.16	0.247	0.53	-
BAK1	77	1.16	0.247	0.53	-
MKX	94	1.16	0.246	0.53	-
MAPK9	53	1.16	0.246	0.53	-
ZNF843	32	1.16	0.245	0.53	-
NFKB1	29	1.16	0.245	0.53	-
HMP19	44	1.16	0.245	0.53	-
MST1R	40	1.16	0.245	0.53	-
RHOG	68	1.16	0.245	0.53	-
BSX	80	1.16	0.244	0.53	-
BAG1	42	1.17	0.244	0.53	-
ZNF721	40	1.17	0.243	0.53	-
CD70	27	1.17	0.242	0.53	-
SCAP	97	1.17	0.242	0.529	-
POGZ	231	1.17	0.242	0.529	-
MTF1	142	1.17	0.242	0.529	-
ZNF233	93	1.17	0.241	0.529	-
DDX20	93	1.17	0.241	0.529	-
ATM	40	1.17	0.241	0.529	-
OR5T3	44	1.17	0.241	0.528	-
RASEF	58	1.17	0.24	0.528	-
ZNF407	28	1.18	0.24	0.528	-
DIXDC1	32	1.18	0.24	0.527	-
AFP	41	1.18	0.239	0.527	-
ZNF213	48	1.18	0.239	0.527	-
MORF4L2	181	1.18	0.239	0.527	-
CHD9	68	1.18	0.239	0.527	-
ZBTB3	36	1.18	0.239	0.527	-
OR51T1	37	1.18	0.238	0.526	-
MSX1	40	1.18	0.238	0.526	-
CUX2	31	1.18	0.238	0.526	-
OR52K1	33	1.18	0.238	0.526	-
SRGAP2	61	1.18	0.237	0.526	-
ARHGEF38	41	1.18	0.237	0.525	-
HPGDS	29	1.18	0.236	0.525	-
ZDHHC13	44	1.18	0.236	0.525	-
OR5B17	36	1.19	0.236	0.524	-
ZNF202	38	1.19	0.235	0.523	-
CCR5	57	1.19	0.235	0.523	-
NODAL	47	1.19	0.235	0.523	-
MAPK12	60	1.19	0.235	0.523	-
OPN4	32	1.19	0.234	0.522	-
GTF2E2	124	1.19	0.233	0.521	-
SPRY3	40	1.2	0.232	0.52	-
STX2	41	1.2	0.232	0.52	-
AGAP4	113	1.2	0.232	0.52	-
ECT2L	51	1.2	0.232	0.52	-
ID3	85	1.2	0.232	0.52	-
KAT6B	155	1.2	0.23	0.518	-
PHF1	76	1.2	0.23	0.518	-
SHC2	57	1.21	0.228	0.516	-
ENPP1	48	1.21	0.226	0.514	-
SNAPC2	49	1.21	0.226	0.514	-
APPL1	101	1.21	0.226	0.514	-
ZNF862	126	1.21	0.226	0.514	-
EVL	38	1.21	0.226	0.514	-
RERGL	39	1.21	0.226	0.514	-
ZNF575	128	1.21	0.225	0.514	-
NPFFR2	49	1.22	0.223	0.512	-
PCGF3	182	1.22	0.223	0.512	-
TDGF1	28	1.22	0.223	0.512	-
FGF22	39	1.22	0.223	0.512	-
TRPV1	42	1.22	0.222	0.511	-
PLAA	43	1.22	0.222	0.511	-
PPP1R1A	61	1.22	0.222	0.511	-
OR8J3	28	1.22	0.221	0.511	-
CERS4	100	1.22	0.221	0.511	-
ZNF354C	54	1.22	0.221	0.511	-
RGL3	63	1.23	0.22	0.51	-
ZNF285	28	1.23	0.22	0.51	-
ITGA8	45	1.23	0.22	0.51	-
INSR	61	1.23	0.219	0.51	-
CD53	37	1.23	0.219	0.509	-
AKAP17A	61	1.23	0.218	0.508	-
POU5F2	76	1.23	0.218	0.508	-
USF2	35	1.23	0.218	0.508	-
IRF5	75	1.23	0.218	0.508	-
PLEKHM3	86	1.23	0.217	0.507	-
MEF2C	153	1.23	0.217	0.507	-
SOX30	66	1.23	0.217	0.507	-
CRTC1	200	1.24	0.216	0.504	-
ITGB6	38	1.24	0.215	0.504	-
HCAR1	73	1.24	0.215	0.504	-
RHOC	58	1.24	0.214	0.503	-
OR6A2	40	1.24	0.214	0.502	-
ADRB2	66	1.24	0.214	0.502	-
RGS12	28	1.24	0.214	0.502	-
GPR37	30	1.24	0.214	0.502	-
RAB18	38	1.24	0.213	0.502	-
GLRB	44	1.24	0.213	0.502	-
OR6T1	44	1.25	0.213	0.502	-
FGFR4	51	1.25	0.213	0.502	-
FOXR1	32	1.25	0.213	0.502	-
CIZ1	81	1.25	0.212	0.502	-
DDIT4L	80	1.25	0.212	0.502	-
OR56A3	26	1.25	0.211	0.5	-
STK10	46	1.25	0.211	0.5	-
TXN	48	1.25	0.21	0.5	-
HMGCR	71	1.25	0.21	0.5	-
CNKSR2	38	1.25	0.21	0.5	-
EPHA2	99	1.26	0.209	0.498	-
GSX1	62	1.26	0.208	0.497	-
PIK3CD	65	1.26	0.208	0.497	-
STARD8	33	1.26	0.208	0.497	-
RAX2	45	1.26	0.206	0.495	-
MXI1	210	1.26	0.206	0.495	-
FGD6	94	1.26	0.206	0.495	-
ZNF501	26	1.26	0.206	0.494	-
NAA16	82	1.27	0.206	0.494	-
ZNF556	109	1.27	0.205	0.494	-
FOXK2	54	1.27	0.205	0.493	-
CNTN6	35	1.27	0.205	0.493	-
BRDT	193	1.27	0.205	0.493	-
GIPC1	79	1.27	0.205	0.493	-
REPS2	57	1.27	0.204	0.493	-
F2RL3	28	1.27	0.204	0.493	-
SORL1	31	1.27	0.203	0.491	-
OR5L2	32	1.28	0.201	0.488	-
CHUK	33	1.28	0.2	0.488	-
ARHGAP29	41	1.28	0.2	0.487	-
BDKRB1	59	1.28	0.199	0.487	-
S1PR2	34	1.28	0.199	0.487	-
GPR63	59	1.28	0.199	0.487	-
RASL11B	38	1.28	0.199	0.487	-
POU2F3	66	1.29	0.199	0.486	-
ERBIN	29	1.29	0.198	0.485	-
SQSTM1	51	1.29	0.198	0.485	-
IPO7	72	1.29	0.198	0.485	-
TRIM24	36	1.29	0.198	0.485	-
ZBTB7A	58	1.29	0.197	0.485	-
NR3C1	61	1.29	0.197	0.484	-
ZFYVE9	61	1.29	0.196	0.484	-
PIKFYVE	93	1.29	0.196	0.483	-
VGLL4	196	1.29	0.195	0.482	-
TICAM1	25	1.29	0.195	0.482	-
TAPT1	70	1.3	0.195	0.482	-
CHRM4	29	1.3	0.195	0.482	-
NFXL1	28	1.3	0.194	0.482	-
ZNF512	110	1.3	0.194	0.482	-
OR2D3	42	1.3	0.194	0.482	-
ALX3	128	1.3	0.194	0.482	-
ZNF770	101	1.3	0.192	0.478	-
SPI1	244	1.31	0.192	0.478	-
STK24	25	1.31	0.192	0.478	-
ZNF565	73	1.31	0.191	0.478	-
RSC1A1	179	1.31	0.191	0.478	-
TPTE	39	1.31	0.191	0.478	-
OR4C13	38	1.31	0.191	0.478	-
OR52B6	34	1.31	0.19	0.478	-
HLF	173	1.31	0.19	0.478	-
RHOBTB1	27	1.31	0.19	0.478	-
CALM1	142	1.31	0.19	0.478	-
ARAF	103	1.31	0.19	0.478	-
IL17RD	46	1.31	0.19	0.478	-
ZNF737	65	1.31	0.19	0.478	-
ZNF37A	38	1.31	0.19	0.478	-
DACH2	131	1.31	0.19	0.478	-
ZNF454	36	1.31	0.189	0.478	-
KLF8	84	1.32	0.188	0.478	-
GABRG2	63	1.32	0.188	0.478	-
IL11RA	78	1.32	0.188	0.478	-
BCL2L2	25	1.32	0.188	0.477	-
VIP	73	1.32	0.188	0.477	-
BTRC	44	1.32	0.188	0.477	-
ZNF705D	46	1.32	0.188	0.477	-
OR2G2	33	1.32	0.187	0.477	-
ZNF682	30	1.32	0.187	0.477	-
DAPP1	58	1.32	0.187	0.477	-
VGLL2	91	1.32	0.186	0.476	-
PHF10	183	1.32	0.186	0.476	-
HMGB1	58	1.32	0.186	0.476	-
CDC37	71	1.32	0.185	0.475	-
CD58	35	1.32	0.185	0.475	-
DNMT3L	122	1.33	0.184	0.474	-
ZMYND10	128	1.33	0.184	0.474	-
TUSC3	60	1.33	0.184	0.474	-
OR6B2	37	1.33	0.184	0.474	-
PCBD2	153	1.33	0.183	0.474	-
ARHGEF1	51	1.33	0.183	0.474	-
TRIM5	51	1.33	0.183	0.474	-
LPAR6	67	1.33	0.183	0.474	-
TBX22	58	1.33	0.183	0.473	-
PDLIM1	109	1.33	0.182	0.473	-
SMARCA5	58	1.33	0.182	0.473	-
UBE2D1	44	1.34	0.182	0.473	-
ZNF266	41	1.34	0.181	0.473	-
UBA52	109	1.34	0.181	0.473	-
ZDHHC16	32	1.34	0.181	0.473	-
RNF6	43	1.34	0.18	0.472	-
LMX1B	78	1.34	0.18	0.472	-
FGA	44	1.34	0.18	0.472	-
ACKR3	49	1.34	0.179	0.472	-
SERP2	40	1.34	0.179	0.472	-
SLC7A1	34	1.34	0.179	0.472	-
NPY4R	31	1.34	0.179	0.472	-
ZNF792	38	1.35	0.178	0.471	-
GABRA6	40	1.35	0.178	0.471	-
MORC3	73	1.35	0.177	0.47	-
GATA1	54	1.35	0.177	0.47	-
PRKACA	39	1.35	0.177	0.47	-
IL1B	37	1.35	0.177	0.469	-
NDFIP1	66	1.35	0.177	0.469	-
RYBP	61	1.35	0.177	0.469	-
ABCG1	130	1.35	0.177	0.469	-
MTA2	60	1.35	0.177	0.469	-
GPX1	78	1.35	0.176	0.469	-
OR8B4	40	1.35	0.176	0.469	-
ZFY	88	1.35	0.176	0.469	-
ARL5B	32	1.35	0.176	0.469	-
SOX21	83	1.35	0.176	0.469	-
ZNF324B	40	1.35	0.176	0.469	-
ADRA2C	51	1.35	0.176	0.469	-
AMELX	39	1.36	0.175	0.469	-
HTATIP2	125	1.36	0.175	0.469	-
DCLK1	32	1.36	0.175	0.469	-
EPOR	47	1.36	0.175	0.469	-
INSL4	29	1.36	0.173	0.467	-
PPP2R2C	110	1.36	0.173	0.467	-
OR1N1	36	1.36	0.173	0.466	-
IL17RA	28	1.37	0.172	0.466	-
GZMA	27	1.37	0.172	0.466	-
CCKBR	44	1.37	0.172	0.465	-
FZD6	58	1.37	0.172	0.465	-
F2RL1	100	1.37	0.171	0.465	-
TBC1D22B	29	1.37	0.171	0.464	-
ASB2	72	1.37	0.17	0.464	-
LIMD1	45	1.37	0.17	0.463	-
RBPJ	68	1.37	0.17	0.463	-
OR56B4	43	1.37	0.17	0.463	-
FGFR3	49	1.37	0.169	0.463	-
RAB32	55	1.37	0.169	0.463	-
ZNF763	100	1.37	0.169	0.463	-
POU2AF1	299	1.38	0.169	0.463	-
CHAF1A	145	1.38	0.169	0.463	-
BRD7	59	1.38	0.169	0.463	-
KLF3	89	1.38	0.169	0.463	-
CREB3L4	357	1.38	0.168	0.463	-
TACSTD2	68	1.38	0.168	0.463	-
TIGD6	173	1.38	0.168	0.463	-
IRF1	100	1.38	0.168	0.463	-
GRIN3B	48	1.38	0.168	0.463	-
CASP9	34	1.38	0.167	0.463	-
FZD8	51	1.38	0.167	0.463	-
CDC5L	42	1.38	0.167	0.462	-
TNFRSF4	324	1.38	0.167	0.462	-
ZXDB	27	1.38	0.166	0.462	-
MYSM1	42	1.38	0.166	0.462	-
RGS14	41	1.39	0.166	0.461	-
PTPRG	37	1.39	0.166	0.461	-
VAV3	112	1.39	0.165	0.461	-
NAA15	131	1.39	0.165	0.461	-
NPY5R	34	1.39	0.165	0.461	-
NFIA	59	1.39	0.165	0.461	-
APC2	53	1.39	0.165	0.461	-
PDZD8	42	1.39	0.165	0.461	-
MC4R	34	1.39	0.165	0.461	-
ZNF181	77	1.39	0.164	0.459	-
FOXI1	104	1.39	0.163	0.459	-
ONECUT3	76	1.4	0.163	0.458	-
DNAJC27	40	1.4	0.163	0.458	-
TCEAL1	110	1.4	0.162	0.457	-
GSK3A	29	1.4	0.161	0.455	-
OR51F2	35	1.4	0.161	0.455	-
AZU1	39	1.4	0.161	0.455	-
TBX1	88	1.4	0.161	0.455	-
BLK	34	1.4	0.161	0.455	-
LCP2	34	1.4	0.161	0.455	-
HESX1	94	1.4	0.16	0.455	-
OR4F17	44	1.4	0.16	0.455	-
NKIRAS1	65	1.4	0.16	0.455	-
TNFRSF10B	40	1.41	0.16	0.455	-
CYP26C1	35	1.41	0.159	0.454	-
ASCL4	57	1.41	0.159	0.454	-
PDGFRA	41	1.41	0.159	0.454	-
PPP3CB	31	1.41	0.158	0.452	-
ZC3H18	43	1.41	0.158	0.451	-
ZNF557	94	1.41	0.158	0.451	-
RASA3	27	1.41	0.157	0.451	-
SORCS2	46	1.41	0.157	0.451	-
NRGN	33	1.41	0.157	0.451	-
MBD1	65	1.42	0.157	0.451	-
DPYSL2	30	1.42	0.157	0.451	-
STOML3	71	1.42	0.155	0.449	-
GNG10	57	1.42	0.155	0.449	-
PDX1	75	1.42	0.155	0.449	-
PAX2	91	1.42	0.155	0.449	-
TLX1	59	1.42	0.155	0.449	-
ZNF727	36	1.42	0.155	0.449	-
MAP3K8	71	1.43	0.154	0.448	-
PLEKHG2	37	1.43	0.154	0.448	-
RAD54L2	117	1.43	0.154	0.448	-
PKD2	76	1.43	0.154	0.448	-
GRM5	41	1.43	0.153	0.448	-
SMC1A	35	1.43	0.153	0.448	-
OR10A7	35	1.43	0.153	0.448	-
RORA	128	1.43	0.152	0.447	-
EAF1	156	1.43	0.152	0.447	-
OR7G2	38	1.43	0.151	0.447	-
RFX6	52	1.44	0.151	0.446	-
CCNE1	48	1.44	0.151	0.446	-
ZCCHC7	48	1.44	0.151	0.446	-
HOPX	177	1.44	0.151	0.446	-
LMX1A	82	1.44	0.15	0.446	-
EPHB2	31	1.44	0.15	0.446	-
ZSCAN4	61	1.44	0.15	0.446	-
RAN	188	1.44	0.15	0.446	-
SMARCAL1	167	1.44	0.149	0.445	-
ZNF121	33	1.44	0.149	0.445	-
KIT	58	1.44	0.149	0.445	-
TEAD1	30	1.44	0.149	0.445	-
ROCK2	64	1.45	0.148	0.444	-
ABCG4	421	1.45	0.148	0.443	-
SIGIRR	82	1.45	0.147	0.442	-
